CustomerID,purchase_frequency,total_revenue,total_quantity,last_purchase_date,first_purchase_date,unique_products,days_since_last_purchase,customer_lifespan_days,avg_order_value
14093,1,433.86,391,2011-11-27,2011-11-27,95,11,0,433.86
14096,17,65164.79,16352,2011-12-05,2011-08-30,1119,3,97,3833.22
14098,1,147.35,104,2011-11-03,2011-11-03,21,36,0,147.35
14099,11,3104.17,2179,2011-11-23,2010-12-20,167,15,338,282.2
14100,1,191.95000000000002,63,2011-07-25,2011-07-25,24,137,0,191.95
14101,6,5976.79,6942,2011-09-27,2011-01-17,15,73,252,996.13
14102,5,1105.8799999999999,769,2011-12-04,2011-10-26,35,4,39,221.18
14104,2,216.20999999999998,72,2011-07-08,2011-06-27,21,154,11,108.1
14105,1,1266.23,800,2011-04-14,2011-04-14,74,238,0,1266.23
14107,7,2703.23,1793,2011-10-19,2010-12-10,61,51,312,386.18
14108,2,597.91,381,2011-11-09,2011-08-30,33,30,70,298.96
14109,1,144.2,88,2011-09-28,2011-09-28,9,72,0,144.2
14110,12,5683.15,2445,2011-12-06,2011-03-18,94,3,263,473.6
14111,4,692.85,458,2011-11-25,2011-04-12,10,13,227,173.21
14112,7,2915.15,1651,2011-11-17,2011-03-09,117,22,253,416.45
14113,4,1840.42,745,2011-12-06,2010-12-20,26,3,351,460.1
14114,2,386.53,101,2011-03-11,2011-01-13,15,273,56,193.26
14116,5,1382.74,707,2011-11-20,2011-08-10,61,19,101,276.55
14117,1,90.0,72,2011-07-19,2011-07-19,3,143,0,90.0
14121,4,2780.15,2082,2011-12-06,2011-10-11,148,3,56,695.04
14124,1,419.58000000000004,1618,2011-09-16,2011-09-16,4,83,0,419.58
14125,3,2720.63,1628,2011-11-29,2011-09-22,159,10,67,906.88
14126,3,706.1300000000001,508,2011-12-02,2011-11-29,14,7,2,235.38
14127,3,709.71,321,2011-08-09,2011-02-02,39,122,187,236.57
14128,2,637.5,564,2011-10-10,2011-03-29,40,60,195,318.75
14129,5,1123.8600000000001,592,2011-12-08,2011-03-24,31,1,259,224.77
14130,1,480.91,257,2011-01-24,2011-01-24,66,318,0,480.91
14132,11,3586.0299999999997,3368,2011-12-07,2011-06-09,100,1,181,326.0
14133,3,605.64,348,2011-08-02,2011-01-28,25,129,186,201.88
14135,15,4690.31,3850,2011-12-08,2010-12-02,95,1,371,312.69
14138,2,965.8800000000001,600,2011-12-08,2011-10-07,40,1,62,482.94
14139,1,415.82,510,2011-10-24,2011-10-24,26,45,0,415.82
14140,2,935.05,811,2011-12-06,2011-11-08,60,3,27,467.52
14141,4,915.13,355,2011-12-07,2011-08-26,27,2,102,228.78
14142,1,311.81,313,2010-12-01,2010-12-01,22,372,0,311.81
14143,1,115.8,30,2011-07-29,2011-07-29,7,133,0,115.8
14145,4,3742.2,756,2011-10-24,2011-05-06,6,46,170,935.55
14146,5,4191.0,2437,2011-12-01,2010-12-17,183,8,348,838.2
14147,2,483.4,108,2011-09-22,2011-02-27,4,77,207,241.7
14148,1,157.2,16,2011-04-20,2011-04-20,3,233,0,157.2
14149,1,446.62,218,2011-05-03,2011-05-03,28,220,0,446.62
14150,2,658.64,496,2011-11-04,2010-12-15,23,35,324,329.32
14152,2,621.29,711,2011-09-25,2011-04-19,47,74,158,310.64
14154,2,1345.62,465,2011-04-14,2011-04-14,52,238,0,672.81
14155,1,118.75,25,2011-03-18,2011-03-18,6,265,0,118.75
14156,55,117210.08,57768,2011-11-30,2010-12-03,714,9,361,2131.09
14157,2,424.89000000000004,271,2011-11-20,2011-02-27,45,19,265,212.45
14158,1,507.66,781,2011-10-30,2011-10-30,41,39,0,507.66
14159,11,4630.35,4348,2011-11-20,2010-12-12,501,19,343,420.94
14161,3,1097.6200000000001,450,2011-05-08,2010-12-05,87,215,153,365.87
14162,2,289.36,142,2011-06-19,2011-02-20,25,173,118,144.68
14163,4,2445.91,893,2011-09-13,2011-04-14,36,86,151,611.48
14164,2,1631.77,1033,2011-09-30,2011-09-20,28,70,10,815.88
14165,1,120.44,53,2011-03-09,2011-03-09,23,275,0,120.44
14167,4,562.59,147,2011-10-31,2011-01-12,27,38,291,140.65
14171,1,363.79,167,2011-09-02,2011-09-02,57,97,0,363.79
14173,4,450.84,150,2011-11-29,2011-05-04,28,10,208,112.71
14174,1,134.46,94,2011-11-06,2011-11-06,26,32,0,134.46
14175,3,3222.3,1515,2011-10-11,2011-01-14,139,59,269,1074.1
14176,4,576.9000000000001,209,2011-02-15,2010-12-07,28,296,70,144.23
14177,4,549.46,204,2011-09-14,2011-06-13,37,85,93,137.36
14178,7,1600.26,1494,2011-12-01,2011-06-10,191,8,173,228.61
14179,2,701.57,319,2011-10-30,2011-10-18,135,40,11,350.78
14180,25,4748.52,719,2011-11-29,2010-12-02,112,10,361,189.94
14184,1,452.89,127,2011-10-04,2011-10-04,24,66,0,452.89
14185,1,197.65,6,2011-01-12,2011-01-12,3,330,0,197.65
14188,6,2054.36,1162,2011-11-09,2011-02-02,34,30,279,342.39
14189,15,4654.08,3937,2011-12-07,2010-12-06,176,1,366,310.27
14191,13,4684.76,3662,2011-12-08,2011-05-03,145,1,218,360.37
14193,2,853.39,445,2011-10-03,2011-03-15,35,67,201,426.7
14194,21,11349.52,5840,2011-12-05,2011-02-04,269,4,303,540.45
14195,2,1012.0,760,2011-05-22,2011-04-01,7,201,50,506.0
14196,1,335.52,142,2011-08-25,2011-08-25,6,106,0,335.52
14198,4,701.4,290,2011-11-21,2011-04-14,35,17,221,175.35
14199,1,185.39999999999998,28,2011-05-05,2011-05-05,2,217,0,185.4
14201,7,747.44,590,2011-10-10,2010-12-15,32,59,299,106.78
14204,1,150.61,72,2011-12-07,2011-12-07,36,1,0,150.61
14205,2,466.7,204,2011-11-23,2011-03-20,23,16,247,233.35
14206,1,328.15999999999997,276,2011-04-14,2011-04-14,20,238,0,328.16
14208,1,151.74,114,2011-09-06,2011-09-06,10,94,0,151.74
14209,6,2073.43,691,2011-11-29,2011-01-11,55,10,321,345.57
14210,6,1905.8400000000001,760,2011-08-26,2010-12-03,66,105,265,317.64
14211,9,2241.1,1242,2011-10-17,2011-02-17,87,52,241,249.01
14212,1,1070.48,1152,2011-09-11,2011-09-11,9,89,0,1070.48
14214,5,1004.38,751,2011-11-09,2011-03-07,64,30,246,200.88
14215,6,1789.72,1358,2011-11-28,2010-12-06,98,11,356,298.29
14216,4,1839.3,594,2011-12-06,2011-11-02,47,2,34,459.82
14217,17,2004.98,689,2011-12-08,2010-12-08,78,1,364,117.94
14218,1,169.48000000000002,160,2011-10-28,2011-10-28,12,42,0,169.48
14219,1,89.94,78,2011-12-05,2011-12-05,7,3,0,89.94
14220,2,632.4,272,2011-04-06,2010-12-16,21,246,110,316.2
14221,9,3432.8,2191,2011-10-28,2011-01-04,123,41,296,381.42
14222,1,683.17,607,2011-06-15,2011-06-15,41,176,0,683.17
14223,3,991.13,585,2011-09-08,2011-03-20,50,91,171,330.38
14224,4,1009.73,483,2011-08-21,2011-01-23,105,109,209,252.43
14226,5,2214.79,1296,2011-11-11,2011-03-15,64,28,240,442.96
14227,10,3350.96,1820,2011-11-13,2011-02-28,117,25,258,335.1
14229,3,1547.2,610,2011-10-19,2011-01-10,29,51,281,515.73
14231,3,925.71,409,2011-06-09,2011-02-24,47,183,104,308.57
14232,5,2048.07,1941,2011-10-28,2011-03-20,81,42,221,409.61
14233,4,1462.72,680,2011-10-21,2011-01-26,30,48,268,365.68
14234,4,754.12,951,2011-11-17,2011-10-13,122,21,35,188.53
14235,5,3144.86,1959,2011-09-25,2011-03-24,65,74,185,628.97
14236,2,490.86,310,2011-09-20,2010-12-02,15,80,291,245.43
14237,1,161.0,38,2010-12-01,2010-12-01,9,372,0,161.0
14238,1,146.85,111,2011-01-17,2011-01-17,8,325,0,146.85
14239,11,2380.85,993,2011-10-27,2011-01-27,83,42,272,216.44
14240,2,890.34,418,2011-11-09,2011-04-28,37,29,195,445.17
14241,1,213.70000000000002,146,2011-06-09,2011-06-09,10,183,0,213.7
14242,2,280.55,123,2011-04-19,2011-01-18,13,234,91,140.28
14243,10,2588.77,1221,2011-12-01,2010-12-09,99,8,357,258.88
14245,2,1693.45,976,2011-05-04,2011-03-21,107,219,43,846.72
14246,3,1474.06,804,2011-08-21,2011-04-08,57,110,135,491.35
14247,1,136.76999999999998,47,2011-03-06,2011-03-06,19,277,0,136.77
14248,1,302.58,102,2011-01-25,2011-01-25,8,317,0,302.58
14250,3,1904.05,1200,2011-12-02,2011-09-11,94,6,82,634.68
14251,5,2879.7000000000003,1674,2011-12-08,2011-10-13,37,1,55,575.94
14256,2,969.0600000000001,414,2011-03-24,2010-12-10,51,259,104,484.53
14257,5,3099.7200000000003,1682,2011-10-06,2011-01-25,88,63,254,619.94
14258,9,12669.98,7100,2011-11-30,2011-01-06,58,8,328,1407.78
14259,1,120.0,68,2011-07-21,2011-07-21,5,141,0,120.0
14261,2,1163.45,406,2011-10-20,2011-09-22,52,50,27,581.72
14262,8,2618.23,1645,2011-12-01,2011-04-13,87,7,232,327.28
14264,2,333.97,70,2011-07-08,2011-04-08,15,154,90,166.98
14265,2,530.18,330,2011-08-22,2011-07-14,31,108,39,265.09
14267,3,1516.24,530,2011-06-30,2011-03-24,25,162,97,505.41
14270,1,492.65000000000003,197,2011-01-12,2011-01-12,29,331,0,492.65
14271,1,112.32,88,2011-04-28,2011-04-28,10,225,0,112.32
14272,2,437.96,599,2011-09-27,2011-03-30,33,73,180,218.98
14273,4,559.97,264,2011-10-19,2011-04-11,22,50,190,139.99
14276,3,1119.74,744,2011-09-02,2011-02-23,52,98,191,373.25
14277,3,4188.0,1976,2011-11-24,2011-05-11,195,14,197,1396.0
14280,1,134.04,52,2011-05-27,2011-05-27,8,196,0,134.04
14282,15,3701.44,2656,2011-12-06,2010-12-07,70,2,364,246.76
14284,2,595.25,161,2011-11-09,2011-09-14,24,30,55,297.62
14285,4,1910.01,541,2011-11-18,2011-06-16,18,20,155,477.5
14286,3,4628.75,4338,2011-11-16,2011-04-11,220,23,219,1542.92
14287,3,176.63,261,2011-12-01,2011-05-25,9,7,190,58.88
14288,1,426.6,188,2011-05-10,2011-05-10,16,212,0,426.6
14289,6,911.26,292,2011-12-01,2011-02-23,33,8,280,151.88
14290,5,2314.65,915,2011-11-28,2010-12-13,89,10,350,462.93
14291,11,3883.25,2749,2011-12-08,2011-03-09,145,1,273,353.02
14292,9,4871.93,1663,2011-12-02,2011-03-02,64,7,275,541.33
14293,4,1046.56,709,2011-12-06,2010-12-06,51,2,365,261.64
14295,1,166.20000000000002,84,2011-10-30,2011-10-30,5,39,0,166.2
14297,4,1305.33,865,2011-11-22,2011-03-10,48,17,257,326.33
14298,44,51527.3,58343,2011-12-01,2010-12-14,884,7,352,1171.08
14299,9,3965.62,2149,2011-12-01,2010-12-09,94,7,357,440.62
14300,1,43.2,32,2011-11-21,2011-11-21,3,18,0,43.2
14301,1,640.14,606,2011-08-14,2011-08-14,13,116,0,640.14
14304,1,383.45,139,2011-05-01,2011-05-01,17,222,0,383.45
14305,3,1858.96,1089,2011-09-29,2011-07-27,96,70,64,619.65
14306,2,2093.32,1075,2011-10-19,2011-09-15,33,50,34,1046.66
14307,6,2995.72,2058,2011-09-12,2010-12-01,150,88,284,499.29
14309,9,2352.53,1633,2011-12-01,2010-12-16,74,7,350,261.39
14311,1,310.26,146,2011-04-11,2011-04-11,20,242,0,310.26
14312,6,1611.59,1012,2011-10-24,2011-01-06,74,46,290,268.6
14314,1,120.0,296,2011-08-25,2011-08-25,8,106,0,120.0
14315,6,2481.13,1021,2011-10-26,2011-03-18,64,44,221,413.52
14317,1,508.58000000000004,255,2011-10-06,2011-10-06,24,64,0,508.58
14320,2,477.79,325,2011-05-17,2011-01-11,29,206,126,238.9
14321,5,1530.75,2406,2011-11-29,2011-01-10,111,10,322,306.15
14323,2,605.0600000000001,350,2011-08-17,2011-04-15,32,114,123,302.53
14326,1,183.85,103,2011-04-11,2011-04-11,8,241,0,183.85
14327,1,311.65,139,2011-06-29,2011-06-29,12,162,0,311.65
14329,7,4975.24,3087,2011-11-22,2011-01-14,218,16,312,710.75
14331,2,462.65999999999997,252,2011-08-07,2011-07-27,27,123,10,231.33
14332,3,840.21,463,2011-11-17,2011-07-15,22,22,125,280.07
14333,1,415.2,58,2011-10-03,2011-10-03,15,67,0,415.2
14334,8,2552.21,1731,2011-11-23,2010-12-16,98,16,341,319.03
14335,2,454.86,375,2011-11-23,2011-09-04,55,15,80,227.43
14336,4,1614.91,1759,2011-11-23,2011-03-08,77,16,259,403.73
14338,2,588.22,335,2011-07-01,2011-05-27,30,160,35,294.11
14339,1,309.52,168,2011-04-11,2011-04-11,14,242,0,309.52
14340,1,134.7,58,2011-05-05,2011-05-05,6,218,0,134.7
14341,8,2166.98,1397,2011-10-25,2011-01-25,109,44,273,270.87
14342,4,668.5600000000001,347,2011-11-18,2011-05-13,18,20,188,167.14
14344,8,889.9300000000001,477,2011-08-04,2010-12-06,56,126,241,111.24
14345,1,108.97999999999999,50,2011-11-01,2011-11-01,6,38,0,108.98
14346,2,1021.58,605,2011-08-11,2011-02-15,55,120,176,510.79
14348,1,409.57,183,2011-03-24,2011-03-24,18,259,0,409.57
14349,1,133.5,86,2011-11-29,2011-11-29,31,9,0,133.5
14350,1,282.93,183,2011-03-10,2011-03-10,18,273,0,282.93
14351,1,51.0,12,2011-06-28,2011-06-28,1,164,0,51.0
14352,4,1078.96,538,2011-07-05,2011-03-11,44,156,116,269.74
14353,1,90.6,64,2011-05-08,2011-05-08,6,214,0,90.6
14354,2,163.62,210,2011-12-04,2011-11-09,9,5,24,81.81
14355,1,174.4,92,2010-12-09,2010-12-09,11,365,0,174.4
14356,2,701.23,277,2011-09-21,2011-09-19,33,79,1,350.62
14357,1,225.12,147,2011-10-27,2011-10-27,39,42,0,225.12
14359,3,912.18,371,2011-11-20,2011-09-13,44,18,68,304.06
14360,4,2118.03,1139,2011-11-08,2011-09-06,104,31,62,529.51
14362,1,151.5,96,2011-11-17,2011-11-17,37,21,0,151.5
14364,8,3717.35,1967,2011-08-23,2011-05-12,61,108,102,464.67
14367,16,9227.82,4426,2011-12-01,2011-03-08,270,7,267,576.74
14368,1,155.0,36,2011-01-24,2011-01-24,8,319,0,155.0
14371,1,100.5,34,2011-02-17,2011-02-17,4,294,0,100.5
14373,1,76.55,17,2010-12-16,2010-12-16,4,357,0,76.55
14375,1,235.56,184,2011-06-07,2011-06-07,57,184,0,235.56
14377,2,617.05,219,2011-06-01,2011-03-22,11,190,70,308.52
14379,2,348.1,292,2011-10-26,2011-02-17,39,43,251,174.05
14381,1,202.68,146,2011-10-18,2011-10-18,56,51,0,202.68
14382,1,615.49,1231,2011-11-13,2011-11-13,121,25,0,615.49
14383,3,1247.69,817,2011-11-01,2011-06-29,49,37,125,415.9
14385,3,202.11,159,2011-11-30,2011-11-16,13,8,14,67.37
14386,1,142.4,54,2011-02-16,2011-02-16,7,296,0,142.4
14387,3,1727.6,795,2011-11-07,2011-08-22,125,32,76,575.87
14388,8,3212.84,1941,2011-11-29,2010-12-02,124,9,362,401.6
14389,2,1043.46,729,2011-10-05,2011-06-02,33,64,125,521.73
14390,9,4642.57,2133,2011-11-29,2010-12-02,135,9,362,515.84
14393,1,67.95,13,2011-05-05,2011-05-05,5,217,0,67.95
14395,9,3479.91,1689,2011-12-07,2010-12-02,181,1,369,386.66
14396,2,487.99,225,2011-10-05,2010-12-03,71,64,306,244.0
14397,19,2612.96,1890,2011-12-07,2011-05-10,18,2,210,137.52
14400,1,574.7,454,2011-07-13,2011-07-13,25,148,0,574.7
14401,13,4051.48,4507,2011-12-05,2010-12-15,113,3,355,311.65
14403,4,1475.81,519,2011-08-01,2011-04-06,17,129,116,368.95
14404,6,1449.32,827,2011-11-06,2010-12-05,70,33,335,241.55
14406,1,156.75,77,2011-08-12,2011-08-12,8,118,0,156.75
14407,6,2157.73,1415,2011-08-24,2011-03-08,67,106,169,359.62
14408,7,2599.03,1610,2011-11-29,2011-03-20,60,10,253,371.29
14409,6,2059.4500000000003,1230,2011-09-29,2010-12-06,40,70,297,343.24
14410,9,1100.27,567,2011-09-08,2011-02-07,153,91,213,122.25
14411,1,1063.0,196,2011-02-02,2011-02-02,14,310,0,1063.0
14412,2,770.03,786,2011-10-28,2011-09-28,43,42,30,385.02
14413,1,121.05,67,2010-12-12,2010-12-12,22,361,0,121.05
14414,7,1496.98,2512,2011-09-09,2010-12-16,79,91,267,213.85
14415,13,5855.57,2996,2011-12-08,2010-12-14,283,0,359,450.43
14416,2,490.22,326,2011-11-17,2011-10-28,13,21,20,245.11
14418,3,1937.25,1711,2011-12-06,2011-08-23,114,3,104,645.75
14419,6,1051.79,483,2011-11-29,2010-12-10,112,10,354,175.3
14420,1,387.52,334,2011-09-01,2011-09-01,29,98,0,387.52
14421,2,813.11,365,2011-10-13,2011-05-12,25,56,154,406.56
14422,6,4263.64,2906,2011-12-09,2011-03-17,189,0,266,710.61
14423,1,265.2,120,2011-05-05,2011-05-05,3,217,0,265.2
14424,1,322.08,48,2011-11-22,2011-11-22,1,17,0,322.08
14426,10,4481.67,2699,2011-11-16,2011-01-31,183,23,289,448.17
14427,2,363.34000000000003,228,2011-10-20,2011-10-07,16,49,13,181.67
14428,5,1224.06,428,2011-12-02,2011-01-18,108,6,317,244.81
14431,1,470.36,130,2011-02-10,2011-02-10,17,302,0,470.36
14432,6,2248.5,2013,2011-11-30,2011-09-11,256,9,79,374.75
14434,6,1372.8,368,2011-11-18,2011-09-28,3,21,50,228.8
14436,1,89.06,129,2011-09-02,2011-09-02,9,98,0,89.06
14437,1,63.0,60,2010-12-09,2010-12-09,5,365,0,63.0
14438,1,131.9,82,2011-02-06,2011-02-06,9,305,0,131.9
14439,1,2661.24,526,2011-01-24,2011-01-24,32,319,0,2661.24
14440,5,2357.6800000000003,588,2011-12-01,2010-12-09,33,7,357,471.54
14441,4,1712.89,446,2011-12-09,2011-03-29,43,0,254,428.22
14442,2,1589.82,482,2011-05-19,2011-01-27,58,204,112,794.91
14443,4,1420.2,938,2011-10-17,2010-12-06,84,53,314,355.05
14446,4,1010.35,916,2011-12-09,2011-04-07,233,0,245,252.59
14447,5,1163.23,571,2011-11-21,2011-03-04,54,18,261,232.65
14448,2,375.35,104,2011-11-30,2010-12-10,20,8,354,187.68
14449,4,885.8,741,2011-11-21,2010-12-02,201,18,353,221.45
14450,3,483.25,241,2011-06-12,2011-01-23,32,180,139,161.08
14451,2,643.9,378,2011-10-10,2011-05-29,86,59,134,321.95
14452,2,259.05,116,2011-11-29,2011-09-07,55,10,83,129.52
14453,1,119.93,49,2011-06-02,2011-06-02,22,189,0,119.93
14456,9,3017.28,2885,2011-12-04,2011-07-20,580,4,137,335.25
14457,1,113.64,88,2011-02-02,2011-02-02,4,310,0,113.64
14459,1,1837.92,760,2011-07-07,2011-07-07,37,154,0,1837.92
14460,3,434.34,881,2011-08-21,2011-02-02,14,109,200,144.78
14461,3,2103.06,766,2011-07-14,2011-03-23,173,147,113,701.02
14462,11,1980.57,956,2011-10-04,2011-01-04,150,65,273,180.05
14463,3,529.62,179,2011-09-02,2011-05-18,6,97,107,176.54
14465,3,1038.44,398,2011-04-07,2011-02-10,107,246,56,346.15
14466,7,2272.4,1006,2011-11-10,2010-12-02,35,28,343,324.63
14467,4,596.26,276,2011-11-22,2011-01-31,67,17,295,149.06
14470,2,461.19,193,2011-11-28,2011-02-25,43,11,275,230.6
14472,8,1852.67,1135,2011-08-28,2010-12-19,153,103,251,231.58
14473,2,234.34000000000003,88,2011-09-26,2011-03-02,7,73,208,117.17
14474,1,547.66,140,2011-10-24,2011-10-24,29,45,0,547.66
14475,3,925.85,447,2011-09-29,2011-02-08,35,71,233,308.62
14476,1,193.0,110,2011-03-27,2011-03-27,17,256,0,193.0
14477,4,1309.6,720,2011-11-20,2011-02-15,7,19,277,327.4
14479,2,316.25,117,2011-03-31,2010-12-09,18,253,111,158.12
14480,1,279.05,143,2011-11-28,2011-11-28,13,10,0,279.05
14481,2,636.51,489,2011-06-28,2011-02-25,25,164,122,318.26
14482,6,2022.81,1627,2011-11-21,2011-04-14,110,17,220,337.14
14483,1,137.1,97,2011-03-03,2011-03-03,9,281,0,137.1
14484,1,321.92,210,2011-10-20,2011-10-20,14,49,0,321.92
14485,1,162.8,70,2011-11-01,2011-11-01,44,38,0,162.8
14487,6,1165.48,712,2011-11-13,2010-12-06,112,26,341,194.25
14488,1,1064.28,799,2011-10-03,2011-10-03,46,67,0,1064.28
14489,1,463.38,299,2011-05-16,2011-05-16,30,206,0,463.38
14491,2,340.93,139,2011-06-17,2010-12-02,17,174,197,170.46
14493,5,2383.2400000000002,1285,2011-12-02,2011-07-07,95,6,147,476.65
14494,1,139.56,92,2011-11-14,2011-11-14,7,25,0,139.56
14495,2,123.8,62,2011-10-20,2011-08-10,6,50,70,61.9
14496,2,538.8100000000001,159,2011-02-01,2010-12-01,16,311,61,269.41
14497,1,475.37,235,2011-02-03,2011-02-03,29,308,0,475.37
14498,5,1957.32,1098,2011-10-28,2010-12-13,162,42,319,391.46
14499,3,808.44,496,2011-11-13,2011-03-06,146,25,252,269.48
14500,3,356.85,117,2011-09-12,2011-06-03,6,87,101,118.95
14501,2,251.21,161,2011-06-09,2011-01-24,9,183,136,125.6
14502,11,2429.83,1480,2011-11-20,2011-01-30,368,19,293,220.89
14503,6,3543.26,2004,2011-12-06,2011-06-14,113,2,175,590.54
14504,4,673.26,308,2011-10-23,2011-03-06,85,46,231,168.32
14505,8,5859.43,2739,2011-11-22,2010-12-12,540,16,344,732.43
14506,5,1960.65,704,2011-11-22,2010-12-05,204,16,351,392.13
14507,6,1367.88,594,2011-11-16,2011-03-08,79,23,252,227.98
14508,2,268.05,129,2011-11-17,2011-09-11,52,21,67,134.02
14511,5,1314.81,784,2011-11-28,2011-07-29,53,10,122,262.96
14512,2,275.28,122,2011-06-05,2011-04-21,19,187,44,137.64
14513,3,455.59000000000003,361,2011-08-31,2011-02-24,11,100,188,151.86
14514,3,990.2,564,2011-10-09,2011-01-12,65,60,270,330.07
14515,6,2076.89,1110,2011-11-22,2011-05-05,68,17,200,346.15
14517,2,330.45,91,2011-11-06,2011-07-21,17,32,108,165.22
14518,1,174.37,278,2011-10-06,2011-10-06,16,63,0,174.37
14520,2,270.6,146,2011-12-08,2011-02-22,3,1,289,135.3
14522,4,974.54,525,2011-11-15,2011-05-25,15,23,173,243.64
14523,1,241.09,251,2011-08-23,2011-08-23,12,107,0,241.09
14524,9,1843.83,669,2011-11-08,2010-12-14,161,31,329,204.87
14525,9,4215.9,2637,2011-11-20,2010-12-13,217,19,341,468.43
14527,55,8507.13,2088,2011-12-07,2010-12-05,330,2,366,154.68
14528,1,364.21999999999997,278,2011-11-02,2011-11-02,18,36,0,364.22
14529,3,578.61,325,2011-10-10,2011-08-21,177,59,50,192.87
14530,6,2862.11,1395,2011-11-14,2011-02-16,140,25,270,477.02
14532,4,932.85,284,2011-04-17,2010-12-22,45,235,115,233.21
14533,7,1949.72,4019,2011-11-15,2010-12-22,53,24,328,278.53
14534,18,4397.3,2027,2011-12-07,2011-01-25,331,2,315,244.29
14535,3,2854.84,1824,2011-10-10,2011-04-05,280,59,188,951.61
14536,1,170.95,39,2011-03-25,2011-03-25,18,259,0,170.95
14537,1,355.56,120,2011-10-13,2011-10-13,10,57,0,355.56
14538,2,388.25,155,2011-10-06,2011-03-28,19,64,191,194.12
14539,2,537.48,428,2011-11-24,2011-10-26,31,15,28,268.74
14540,3,952.66,411,2011-11-30,2011-02-03,64,9,299,317.55
14541,8,1453.35,641,2011-10-12,2011-01-24,71,58,260,181.67
14542,1,103.25,19,2011-06-07,2011-06-07,5,185,0,103.25
14543,16,3599.73,675,2011-11-11,2010-12-10,43,28,336,224.98
14544,2,2004.3,1536,2011-11-15,2010-12-13,97,23,337,1002.15
14546,5,2573.93,1313,2011-12-04,2011-04-05,250,4,243,514.79
14547,8,3974.75,2639,2011-12-06,2011-10-16,198,3,50,496.84
14548,2,652.8,256,2011-07-12,2011-01-26,2,150,167,326.4
14549,1,289.24,136,2011-02-01,2011-02-01,56,310,0,289.24
14550,2,757.37,389,2011-11-29,2011-10-26,38,10,33,378.68
14551,2,186.23,106,2011-11-21,2011-05-19,9,17,185,93.12
14552,1,164.22,90,2011-07-11,2011-07-11,57,151,0,164.22
14553,5,859.27,493,2011-11-20,2011-01-04,103,18,319,171.85
14554,4,2279.4900000000002,1443,2011-11-29,2011-10-18,147,9,42,569.87
14555,2,312.54,122,2011-10-13,2011-02-10,18,56,244,156.27
14557,1,788.38,510,2011-09-15,2011-09-15,16,84,0,788.38
14560,22,2237.77,1260,2011-12-02,2010-12-17,39,6,350,101.72
14561,3,1080.76,1014,2011-09-25,2011-06-08,67,75,108,360.25
14562,18,5006.77,1815,2011-12-06,2011-02-08,187,3,300,278.15
14565,4,3099.12,1540,2011-09-05,2010-12-13,111,95,265,774.78
14566,1,1432.0,800,2011-08-21,2011-08-21,4,110,0,1432.0
14567,2,1530.3600000000001,412,2011-10-14,2011-08-01,33,56,73,765.18
14569,1,227.39,79,2011-12-08,2011-12-08,10,0,0,227.39
14570,2,218.06,95,2011-03-04,2011-03-04,29,280,0,109.03
14572,7,2804.54,1420,2011-12-06,2011-01-19,190,2,320,400.65
14573,9,1639.82,534,2011-06-13,2010-12-02,127,179,192,182.2
14576,1,35.400000000000006,12,2010-12-02,2010-12-02,1,371,0,35.4
14577,4,859.71,353,2011-11-27,2010-12-12,86,12,350,214.93
14578,1,168.63,240,2011-12-06,2011-12-06,24,2,0,168.63
14581,1,138.6,217,2011-11-23,2011-11-23,16,16,0,138.6
14582,1,114.11,73,2011-10-30,2011-10-30,6,40,0,114.11
14583,5,986.96,751,2011-12-04,2011-05-18,243,5,200,197.39
14584,4,1033.06,381,2011-06-23,2011-05-25,68,168,29,258.26
14585,1,157.05,91,2011-10-20,2011-10-20,29,49,0,157.05
14586,1,237.36,444,2011-03-08,2011-03-08,19,276,0,237.36
14587,9,1580.29,749,2011-11-21,2011-01-12,170,18,312,175.59
14589,1,39.75,5,2010-12-03,2010-12-03,3,371,0,39.75
14591,4,1320.21,1228,2011-11-24,2011-05-10,138,14,197,330.05
14592,3,557.94,407,2011-11-04,2011-10-06,132,34,28,185.98
14593,3,617.15,330,2011-11-18,2011-05-25,127,21,177,205.72
14594,2,363.33,183,2011-12-02,2010-12-01,48,6,365,181.66
14595,6,1740.6,978,2011-11-20,2011-01-30,94,19,293,290.1
14597,2,866.24,566,2011-11-28,2011-06-01,45,10,180,433.12
14598,1,221.97,189,2011-10-26,2011-10-26,49,43,0,221.97
14600,1,393.33000000000004,125,2011-02-07,2011-02-07,25,305,0,393.33
14601,1,213.96,168,2011-11-29,2011-11-29,7,10,0,213.96
14603,1,660.0,400,2011-03-10,2011-03-10,2,274,0,660.0
14606,93,12076.15,6187,2011-12-08,2010-12-01,819,0,372,129.85
14607,14,16209.5,11526,2011-11-24,2011-03-23,38,15,245,1157.82
14608,4,1785.15,437,2011-12-05,2010-12-12,8,3,358,446.29
14609,4,601.56,7026,2011-09-28,2011-02-16,2,71,224,150.39
14616,3,406.08000000000004,104,2011-04-11,2011-01-26,2,242,74,135.36
14618,3,553.44,264,2011-11-30,2011-01-06,10,8,328,184.48
14619,1,394.44,152,2011-04-08,2011-04-08,20,245,0,394.44
