CustomerID,segment,cluster,days_since_last_purchase,purchase_frequency,total_revenue,unique_products,avg_order_value,customer_lifespan_days
14368,Low Value Customer,0,319,1,155.0,8,155.0,0
14371,Low Value Customer,0,294,1,100.5,4,100.5,0
14373,Low Value Customer,0,357,1,76.55,4,76.55,0
14375,Low Value Customer,0,184,1,235.56,57,235.56,0
14377,Low Value Customer,0,190,2,617.05,11,308.52,70
14379,Regular Customer,1,43,2,348.1,39,174.05,251
14381,Regular Customer,1,51,1,202.68,56,202.68,0
14382,Regular Customer,1,25,1,615.49,121,615.49,0
14383,Regular Customer,1,37,3,1247.69,49,415.9,125
14385,Regular Customer,1,8,3,202.11,13,67.37,14
14386,Low Value Customer,0,296,1,142.4,7,142.4,0
14387,Regular Customer,1,32,3,1727.6,125,575.87,76
14388,Regular Customer,1,9,8,3212.84,124,401.6,362
14389,Regular Customer,1,64,2,1043.46,33,521.73,125
14390,VIP Customer,2,9,9,4642.57,135,515.84,362
14393,Low Value Customer,0,217,1,67.95,5,67.95,0
14395,Regular Customer,1,1,9,3479.91,181,386.66,369
14396,Regular Customer,1,64,2,487.99,71,244.0,306
14397,VIP Customer,2,2,19,2612.96,18,137.52,210
14400,Low Value Customer,0,148,1,574.7,25,574.7,0
14401,VIP Customer,2,3,13,4051.48,113,311.65,355
14403,Regular Customer,1,129,4,1475.81,17,368.95,116
14404,Regular Customer,1,33,6,1449.32,70,241.55,335
14406,Regular Customer,1,118,1,156.75,8,156.75,0
14407,Regular Customer,1,106,6,2157.73,67,359.62,169
14408,Regular Customer,1,10,7,2599.03,60,371.29,253
14409,Regular Customer,1,70,6,2059.4500000000003,40,343.24,297
14410,Regular Customer,1,91,9,1100.27,153,122.25,213
14411,Low Value Customer,0,310,1,1063.0,14,1063.0,0
14412,Regular Customer,1,42,2,770.03,43,385.02,30
14413,Low Value Customer,0,361,1,121.05,22,121.05,0
14414,Regular Customer,1,91,7,1496.98,79,213.85,267
14415,VIP Customer,2,0,13,5855.57,283,450.43,359
14416,Regular Customer,1,21,2,490.22,13,245.11,20
14418,Regular Customer,1,3,3,1937.25,114,645.75,104
14419,Regular Customer,1,10,6,1051.79,112,175.3,354
14420,Regular Customer,1,98,1,387.52,29,387.52,0
14421,Regular Customer,1,56,2,813.11,25,406.56,154
14422,Regular Customer,1,0,6,4263.64,189,710.61,266
14423,Low Value Customer,0,217,1,265.2,3,265.2,0
14424,Regular Customer,1,17,1,322.08,1,322.08,0
14426,VIP Customer,2,23,10,4481.67,183,448.17,289
14427,Regular Customer,1,49,2,363.34,16,181.67,13
14428,Regular Customer,1,6,5,1224.06,108,244.81,317
14431,Low Value Customer,0,302,1,470.36,17,470.36,0
14432,Regular Customer,1,9,6,2248.5,256,374.75,79
14434,Regular Customer,1,21,6,1372.8,3,228.8,50
14436,Regular Customer,1,98,1,89.06,9,89.06,0
14437,Low Value Customer,0,365,1,63.0,5,63.0,0
14438,Low Value Customer,0,305,1,131.9,9,131.9,0
14439,Low Value Customer,0,319,1,2661.24,32,2661.24,0
14440,Regular Customer,1,7,5,2357.6800000000003,33,471.54,357
14441,Regular Customer,1,0,4,1712.89,43,428.22,254
14442,Low Value Customer,0,204,2,1589.82,58,794.91,112
14443,Regular Customer,1,53,4,1420.2,84,355.05,314
14446,Regular Customer,1,0,4,1010.35,233,252.59,245
14447,Regular Customer,1,18,5,1163.23,54,232.65,261
14448,Regular Customer,1,8,2,375.35,20,187.68,354
14449,Regular Customer,1,18,4,885.8,201,221.45,353
14450,Low Value Customer,0,180,3,483.25,32,161.08,139
14451,Regular Customer,1,59,2,643.9,86,321.95,134
14452,Regular Customer,1,10,2,259.05,55,129.52,83
14453,Low Value Customer,0,189,1,119.93,22,119.93,0
14456,Regular Customer,1,4,9,3017.28,580,335.25,137
14457,Low Value Customer,0,310,1,113.64,4,113.64,0
14459,Low Value Customer,0,154,1,1837.92,37,1837.92,0
14460,Regular Customer,1,109,3,434.34,14,144.78,200
14461,Regular Customer,1,147,3,2103.06,173,701.02,113
14462,Regular Customer,1,65,11,1980.57,150,180.05,273
14463,Regular Customer,1,97,3,529.62,6,176.54,107
14465,Low Value Customer,0,246,3,1038.44,107,346.15,56
14466,Regular Customer,1,28,7,2272.4,35,324.63,343
14467,Regular Customer,1,17,4,596.26,67,149.06,295
14470,Regular Customer,1,11,2,461.19,43,230.6,275
14472,Regular Customer,1,103,8,1852.67,153,231.58,251
14473,Regular Customer,1,73,2,234.34000000000003,7,117.17,208
14474,Regular Customer,1,45,1,547.66,29,547.66,0
14475,Regular Customer,1,71,3,925.85,35,308.62,233
14476,Low Value Customer,0,256,1,193.0,17,193.0,0
14477,Regular Customer,1,19,4,1309.6,7,327.4,277
14479,Low Value Customer,0,253,2,316.25,18,158.12,111
14480,Regular Customer,1,10,1,279.05,13,279.05,0
14481,Low Value Customer,0,164,2,636.51,25,318.26,122
14482,Regular Customer,1,17,6,2022.81,110,337.14,220
14483,Low Value Customer,0,281,1,137.1,9,137.1,0
14484,Regular Customer,1,49,1,321.92,14,321.92,0
14485,Regular Customer,1,38,1,162.8,44,162.8,0
14487,Regular Customer,1,26,6,1165.48,112,194.25,341
14488,Regular Customer,1,67,1,1064.28,46,1064.28,0
14489,Low Value Customer,0,206,1,463.38,30,463.38,0
14491,Low Value Customer,0,174,2,340.93,17,170.46,197
14493,Regular Customer,1,6,5,2383.24,95,476.65,147
14494,Regular Customer,1,25,1,139.56,7,139.56,0
14495,Regular Customer,1,50,2,123.8,6,61.9,70
14496,Low Value Customer,0,311,2,538.8100000000001,16,269.41,61
14497,Low Value Customer,0,308,1,475.37,29,475.37,0
14498,Regular Customer,1,42,5,1957.32,162,391.46,319
14499,Regular Customer,1,25,3,808.44,146,269.48,252
14500,Regular Customer,1,87,3,356.85,6,118.95,101
14501,Low Value Customer,0,183,2,251.21,9,125.6,136
14502,Regular Customer,1,19,11,2429.83,368,220.89,293
14503,Regular Customer,1,2,6,3543.26,113,590.54,175
14504,Regular Customer,1,46,4,673.26,85,168.32,231
14505,VIP Customer,2,16,8,5859.43,540,732.43,344
14506,Regular Customer,1,16,5,1960.65,204,392.13,351
14507,Regular Customer,1,23,6,1367.88,79,227.98,252
14508,Regular Customer,1,21,2,268.05,52,134.02,67
14511,Regular Customer,1,10,5,1314.81,53,262.96,122
14512,Low Value Customer,0,187,2,275.28,19,137.64,44
14513,Regular Customer,1,100,3,455.59,11,151.86,188
14514,Regular Customer,1,60,3,990.2,65,330.07,270
14515,Regular Customer,1,17,6,2076.89,68,346.15,200
14517,Regular Customer,1,32,2,330.45,17,165.22,108
14518,Regular Customer,1,63,1,174.37,16,174.37,0
14520,Regular Customer,1,1,2,270.6,3,135.3,289
14522,Regular Customer,1,23,4,974.54,15,243.64,173
14523,Regular Customer,1,107,1,241.09,12,241.09,0
14524,Regular Customer,1,31,9,1843.83,161,204.87,329
14525,Regular Customer,1,19,9,4215.9,217,468.43,341
14527,VIP Customer,2,2,55,8507.13,330,154.68,366
14528,Regular Customer,1,36,1,364.22,18,364.22,0
14529,Regular Customer,1,59,3,578.61,177,192.87,50
14530,Regular Customer,1,25,6,2862.11,140,477.02,270
14532,Low Value Customer,0,235,4,932.85,45,233.21,115
14533,Regular Customer,1,24,7,1949.72,53,278.53,328
14534,VIP Customer,2,2,18,4397.3,331,244.29,315
14535,Regular Customer,1,59,3,2854.84,280,951.61,188
14536,Low Value Customer,0,259,1,170.95,18,170.95,0
14537,Regular Customer,1,57,1,355.56,10,355.56,0
14538,Regular Customer,1,64,2,388.25,19,194.12,191
14539,Regular Customer,1,15,2,537.48,31,268.74,28
14540,Regular Customer,1,9,3,952.66,64,317.55,299
14541,Regular Customer,1,58,8,1453.35,71,181.67,260
14542,Low Value Customer,0,185,1,103.25,5,103.25,0
14543,VIP Customer,2,28,16,3599.73,43,224.98,336
14544,Regular Customer,1,23,2,2004.3,97,1002.15,337
14546,Regular Customer,1,4,5,2573.93,250,514.79,243
14547,Regular Customer,1,3,8,3974.75,198,496.84,50
14548,Low Value Customer,0,150,2,652.8,2,326.4,167
14549,Low Value Customer,0,310,1,289.24,56,289.24,0
14550,Regular Customer,1,10,2,757.37,38,378.68,33
14551,Regular Customer,1,17,2,186.23,9,93.12,185
14552,Low Value Customer,0,151,1,164.22,57,164.22,0
14553,Regular Customer,1,18,5,859.27,103,171.85,319
14554,Regular Customer,1,9,4,2279.49,147,569.87,42
14555,Regular Customer,1,56,2,312.54,18,156.27,244
14557,Regular Customer,1,84,1,788.38,16,788.38,0
14560,VIP Customer,2,6,22,2237.77,39,101.72,350
14561,Regular Customer,1,75,3,1080.76,67,360.25,108
14562,VIP Customer,2,3,18,5006.77,187,278.15,300
14565,Regular Customer,1,95,4,3099.12,111,774.78,265
14566,Regular Customer,1,110,1,1432.0,4,1432.0,0
14567,Regular Customer,1,56,2,1530.36,33,765.18,73
14569,Regular Customer,1,0,1,227.39,10,227.39,0
14570,Low Value Customer,0,280,2,218.06,29,109.03,0
14572,Regular Customer,1,2,7,2804.54,190,400.65,320
14573,Low Value Customer,0,179,9,1639.82,127,182.2,192
14576,Low Value Customer,0,371,1,35.400000000000006,1,35.4,0
14577,Regular Customer,1,12,4,859.71,86,214.93,350
14578,Regular Customer,1,2,1,168.63,24,168.63,0
14581,Regular Customer,1,16,1,138.6,16,138.6,0
14582,Regular Customer,1,40,1,114.11,6,114.11,0
14583,Regular Customer,1,5,5,986.96,243,197.39,200
14584,Low Value Customer,0,168,4,1033.06,68,258.26,29
14585,Regular Customer,1,49,1,157.05,29,157.05,0
14586,Low Value Customer,0,276,1,237.36,19,237.36,0
14587,Regular Customer,1,18,9,1580.29,170,175.59,312
14589,Low Value Customer,0,371,1,39.75,3,39.75,0
14591,Regular Customer,1,14,4,1320.21,138,330.05,197
14592,Regular Customer,1,34,3,557.94,132,185.98,28
14593,Regular Customer,1,21,3,617.15,127,205.72,177
14594,Regular Customer,1,6,2,363.33,48,181.66,365
14595,Regular Customer,1,19,6,1740.6,94,290.1,293
14597,Regular Customer,1,10,2,866.24,45,433.12,180
14598,Regular Customer,1,43,1,221.97,49,221.97,0
14600,Low Value Customer,0,305,1,393.33,25,393.33,0
14601,Regular Customer,1,10,1,213.96,7,213.96,0
14603,Low Value Customer,0,274,1,660.0,2,660.0,0
14606,VIP Customer,2,0,93,12076.15,819,129.85,372
14607,VIP Customer,2,15,14,16209.5,38,1157.82,245
14608,Regular Customer,1,3,4,1785.15,8,446.29,358
14609,Regular Customer,1,71,4,601.56,2,150.39,224
14616,Low Value Customer,0,242,3,406.08,2,135.36,74
14618,Regular Customer,1,8,3,553.44,10,184.48,328
14619,Low Value Customer,0,245,1,394.44,20,394.44,0
14620,Low Value Customer,0,205,2,412.78,26,206.39,78
14621,Regular Customer,1,0,5,1788.36,80,357.67,357
14622,Low Value Customer,0,184,1,320.58000000000004,21,320.58,0
14623,Regular Customer,1,31,5,886.7,108,177.34,203
14624,Regular Customer,1,56,2,225.85,13,112.92,1
14625,Low Value Customer,0,195,2,899.63,51,449.82,164
14626,Regular Customer,1,23,4,2791.27,108,697.82,209
14628,Regular Customer,1,90,2,671.96,22,335.98,151
14629,Regular Customer,1,3,2,955.26,133,477.63,43
14631,Regular Customer,1,50,3,1006.98,38,335.66,248
14632,Low Value Customer,0,262,1,114.56,8,114.56,0
14633,Low Value Customer,0,265,1,344.90000000000003,20,344.9,0
14636,Regular Customer,1,35,2,609.85,27,304.92,232
14638,Regular Customer,1,50,1,443.6,16,443.6,0
14639,Regular Customer,1,51,6,2984.49,138,497.42,309
14640,Regular Customer,1,23,6,2107.38,87,351.23,203
14641,Regular Customer,1,21,1,110.46,7,110.46,0
14642,Regular Customer,1,58,1,96.12,2,96.12,0
14643,Low Value Customer,0,169,2,693.8100000000001,30,346.9,187
14644,Regular Customer,1,67,2,830.76,26,415.38,230
14645,Low Value Customer,0,156,2,597.09,28,298.54,118
14647,Low Value Customer,0,200,1,236.04,24,236.04,0
14649,Regular Customer,1,4,4,1402.59,148,350.65,207
14651,Regular Customer,1,66,2,653.75,95,326.88,143
14652,Regular Customer,1,76,1,114.18,29,114.18,0
14653,Regular Customer,1,0,7,1926.65,154,275.24,337
14655,Regular Customer,1,7,4,1932.23,35,483.06,214
14656,Low Value Customer,0,168,2,291.05,73,145.52,114
14657,Regular Customer,1,17,4,848.22,103,212.06,308
14658,Regular Customer,1,4,2,247.15,27,123.58,111
14659,Regular Customer,1,8,9,2529.93,147,281.1,306
14660,Regular Customer,1,86,2,285.74,24,142.87,14
14661,Regular Customer,1,26,1,107.95,4,107.95,0
14662,Regular Customer,1,28,4,741.37,143,185.34,287
14664,Regular Customer,1,19,2,636.24,78,318.12,13
14665,Regular Customer,1,60,5,1835.7,63,367.14,250
14666,Regular Customer,1,23,1,195.25,14,195.25,0
14667,VIP Customer,2,10,25,9175.04,354,367.0,357
14669,Low Value Customer,0,241,3,1259.24,158,419.75,90
14670,Low Value Customer,0,279,2,392.86,107,196.43,0
14672,Low Value Customer,0,234,2,765.55,58,382.78,101
14673,Regular Customer,1,2,5,1736.4,39,347.28,364
14675,Regular Customer,1,15,1,596.36,93,596.36,0
14676,Regular Customer,1,30,6,2548.24,29,424.71,251
14681,Regular Customer,1,70,3,498.95,6,166.32,140
14682,Low Value Customer,0,187,2,52.0,1,26.0,13
14684,Regular Customer,1,25,5,1201.51,231,240.3,336
14687,Regular Customer,1,106,1,628.38,15,628.38,0
14688,VIP Customer,2,7,21,5579.1,148,265.67,366
14689,Low Value Customer,0,208,1,112.8,13,112.8,0
14690,Regular Customer,1,43,2,355.05,40,177.52,107
14691,Regular Customer,1,30,5,2114.33,50,422.87,182
14692,Regular Customer,1,136,4,591.55,53,147.89,185
14693,Low Value Customer,0,264,1,172.9,8,172.9,0
14696,Regular Customer,1,3,7,2078.95,117,296.99,368
14697,Low Value Customer,0,217,2,188.61,22,94.3,0
14698,Regular Customer,1,1,5,1217.27,148,243.45,49
14699,Low Value Customer,0,213,1,109.13,8,109.13,0
14700,Regular Customer,1,31,3,2195.1,80,731.7,206
14701,Regular Customer,1,10,9,2526.09,268,280.68,305
14702,VIP Customer,2,0,17,3251.79,196,191.28,364
14703,Regular Customer,1,14,1,318.17,22,318.17,0
14704,Regular Customer,1,10,9,1493.96,288,166.0,168
14705,Low Value Customer,0,198,1,179.0,1,179.0,0
14708,Regular Customer,1,2,3,1126.37,25,375.46,365
14709,VIP Customer,2,14,13,4921.04,71,378.54,343
14710,Regular Customer,1,13,4,599.48,124,149.87,45
14711,Regular Customer,1,9,11,2839.62,221,258.15,252
14712,Regular Customer,1,28,3,917.07,21,305.69,82
14713,Regular Customer,1,8,11,2662.2,146,242.02,355
14714,Regular Customer,1,23,1,160.19,10,160.19,0
14715,Regular Customer,1,24,4,867.38,60,216.84,306
14716,Regular Customer,1,42,2,307.51,46,153.76,105
14719,Regular Customer,1,1,5,1581.84,177,316.37,247
14720,Regular Customer,1,5,3,663.81,34,221.27,120
14722,Low Value Customer,0,146,1,180.42,28,180.42,0
14723,Regular Customer,1,9,6,1122.36,193,187.06,361
14725,Regular Customer,1,24,1,655.58,45,655.58,0
14727,Low Value Customer,0,273,1,268.58,10,268.58,0
14729,Low Value Customer,0,373,1,313.49,69,313.49,0
14730,Regular Customer,1,0,8,1897.57,317,237.2,275
14731,Regular Customer,1,46,3,380.02,38,126.67,165
14732,Regular Customer,1,7,8,2702.49,105,337.81,330
14733,VIP Customer,2,15,12,9585.91,102,798.83,351
14735,VIP Customer,2,3,32,6065.69,99,189.55,354
14737,Regular Customer,1,3,3,1164.55,15,388.18,349
14738,Regular Customer,1,42,7,1314.45,39,187.78,273
14739,Regular Customer,1,3,7,3902.28,47,557.47,363
14740,Low Value Customer,0,196,3,1448.21,85,482.74,86
14741,Regular Customer,1,11,6,1400.34,35,233.39,361
14744,Regular Customer,1,15,7,1099.98,21,157.14,350
14745,Regular Customer,1,112,5,1220.26,46,244.05,172
14747,Low Value Customer,0,248,1,328.2,18,328.2,0
14748,Regular Customer,1,28,5,1415.75,87,283.15,339
14752,Regular Customer,1,43,1,389.64,5,389.64,0
14753,Regular Customer,1,86,1,563.15,30,563.15,0
14754,Regular Customer,1,44,2,638.05,38,319.02,250
14755,VIP Customer,2,9,11,5010.28,128,455.48,324
14756,Regular Customer,1,14,1,738.96,38,738.96,0
14757,Regular Customer,1,74,1,420.5,19,420.5,0
14758,Regular Customer,1,144,4,1484.06,54,371.02,114
14759,Regular Customer,1,4,3,1625.97,92,541.99,228
14760,Low Value Customer,0,296,1,89.2,5,89.2,0
14761,Regular Customer,1,58,2,255.9,11,127.95,276
14762,Low Value Customer,0,263,1,300.52,21,300.52,0
14764,Regular Customer,1,46,1,278.3,6,278.3,0
14765,Regular Customer,1,28,3,254.11,38,84.7,147
14766,Regular Customer,1,7,6,2473.37,111,412.23,358
14768,Regular Customer,1,16,2,192.6,4,96.3,109
14769,VIP Customer,2,2,8,10416.98,718,1302.12,354
14770,Low Value Customer,0,231,2,876.42,49,438.21,90
14772,Regular Customer,1,111,1,139.26,9,139.26,0
14775,Regular Customer,1,57,3,1011.9,57,337.3,313
14776,Regular Customer,1,50,11,2538.3,44,230.75,261
14778,Regular Customer,1,126,2,730.86,34,365.43,181
14779,Low Value Customer,0,280,3,386.15,40,128.72,43
14780,Regular Customer,1,54,2,447.68,26,223.84,24
14782,Low Value Customer,0,319,1,200.1,6,200.1,0
14784,Regular Customer,1,25,2,289.99,15,145.0,297
14785,Regular Customer,1,9,2,77.4,2,38.7,4
14788,Regular Customer,1,6,2,679.4399999999999,26,339.72,19
14789,Regular Customer,1,28,1,197.64,6,197.64,0
14790,Regular Customer,1,16,4,745.06,30,186.26,236
14792,Regular Customer,1,63,1,6.2,2,6.2,0
14793,Regular Customer,1,20,1,228.99,14,228.99,0
14794,Regular Customer,1,2,7,1319.91,68,188.56,331
14795,Low Value Customer,0,165,1,131.45000000000002,6,131.45,0
14796,VIP Customer,2,0,17,7975.49,403,469.15,365
14798,Regular Customer,1,52,3,173.74,11,57.91,257
14799,Regular Customer,1,50,1,157.7,13,157.7,0
14800,VIP Customer,2,47,12,4331.79,246,360.98,322
14801,Regular Customer,1,60,1,189.34,56,189.34,0
14803,Low Value Customer,0,161,3,845.55,35,281.85,130
14804,Regular Customer,1,8,1,353.27,12,353.27,0
14805,Regular Customer,1,14,4,546.4,30,136.6,298
14806,Regular Customer,1,74,1,193.39,11,193.39,0
14808,Regular Customer,1,39,8,2718.6,176,339.82,132
14810,Regular Customer,1,40,11,2085.33,106,189.58,328
14813,Low Value Customer,0,369,2,152.88,25,76.44,0
14815,Regular Customer,1,36,2,778.5,53,389.25,31
14816,Low Value Customer,0,196,1,271.85,4,271.85,0
14817,Low Value Customer,0,199,2,1110.34,52,555.17,76
14818,Regular Customer,1,73,3,657.8,41,219.27,179
14819,Regular Customer,1,63,2,272.07,13,136.04,127
14820,Regular Customer,1,20,4,507.29,24,126.82,152
14821,Low Value Customer,0,366,1,48.8,2,48.8,0
14823,Low Value Customer,0,179,3,321.43,56,107.14,14
14824,Regular Customer,1,9,4,1127.71,19,281.93,81
14825,Regular Customer,1,3,12,2221.01,82,185.08,364
14828,Low Value Customer,0,196,3,2139.76,17,713.25,140
14829,Regular Customer,1,28,4,697.55,39,174.39,343
14830,Regular Customer,1,52,1,188.88,39,188.88,0
14834,Regular Customer,1,17,6,1720.3,43,286.72,222
14836,Regular Customer,1,9,3,102.45,5,34.15,20
14837,Regular Customer,1,89,4,1649.5,96,412.38,111
14840,Low Value Customer,0,267,1,62.85,4,62.85,0
14841,Regular Customer,1,52,6,3295.76,103,549.29,305
14842,Regular Customer,1,43,4,2824.69,128,706.17,264
14844,Regular Customer,1,63,4,3189.81,87,797.45,177
14847,Low Value Customer,0,148,1,309.4,13,309.4,0
14849,VIP Customer,2,21,25,7930.54,159,317.22,351
14850,Low Value Customer,0,311,1,325.75,21,325.75,0
14851,Regular Customer,1,22,2,511.35,28,255.68,232
14852,Regular Customer,1,57,6,2836.69,96,472.78,193
14853,Regular Customer,1,23,2,475.8,8,237.9,187
14854,Regular Customer,1,77,7,2740.03,110,391.43,196
14855,Regular Customer,1,118,2,645.65,13,322.82,15
14856,Regular Customer,1,35,3,1290.53,65,430.18,20
14857,Regular Customer,1,59,2,1173.12,58,586.56,88
14859,Regular Customer,1,12,4,1353.74,47,338.44,191
14860,Regular Customer,1,18,1,170.32,11,170.32,0
14861,Regular Customer,1,51,1,125.79,6,125.79,0
14862,Regular Customer,1,25,2,841.1999999999999,47,420.6,122
14863,Regular Customer,1,28,1,266.76,11,266.76,0
14865,Regular Customer,1,6,2,52.2,4,26.1,364
14866,VIP Customer,2,10,12,14389.9,30,1199.16,355
14867,Low Value Customer,0,185,3,710.28,31,236.76,150
14868,Regular Customer,1,2,8,2953.59,96,369.2,230
14869,Regular Customer,1,8,2,721.45,66,360.72,94
14870,Low Value Customer,0,261,1,327.25,13,327.25,0
14871,Regular Customer,1,2,4,501.28,68,125.32,357
14873,Low Value Customer,0,209,1,519.68,28,519.68,0
14875,Regular Customer,1,107,2,1465.3200000000002,46,732.66,155
14878,Regular Customer,1,12,9,1476.09,62,164.01,345
14880,Regular Customer,1,76,3,690.59,45,230.2,211
14881,Regular Customer,1,19,1,255.4,17,255.4,0
14882,Regular Customer,1,26,2,589.7,6,294.85,7
14883,Regular Customer,1,18,6,761.59,39,126.93,193
14885,Regular Customer,1,131,1,765.3199999999999,15,765.32,0
14886,Low Value Customer,0,252,1,364.8,18,364.8,0
14887,Regular Customer,1,78,1,1862.0,6,1862.0,0
14888,Low Value Customer,0,206,1,369.2,20,369.2,0
14889,Low Value Customer,0,335,1,135.9,10,135.9,0
14890,Low Value Customer,0,253,1,125.65,7,125.65,0
14891,Low Value Customer,0,147,2,554.38,30,277.19,39
14893,Regular Customer,1,9,2,1237.85,72,618.93,2
14894,Regular Customer,1,84,1,655.75,23,655.75,0
14895,VIP Customer,2,7,20,11138.71,273,556.94,282
14896,Low Value Customer,0,204,2,468.77,43,234.39,160
14897,Regular Customer,1,7,4,1366.38,43,341.6,289
14898,Regular Customer,1,22,6,1269.31,86,211.55,347
14901,Regular Customer,1,10,9,1421.29,73,157.92,361
14902,Regular Customer,1,25,1,332.66,20,332.66,0
14903,Regular Customer,1,20,5,2795.33,227,559.07,257
14904,Regular Customer,1,1,2,1025.44,66,512.72,23
14905,Low Value Customer,0,157,2,616.15,14,308.08,76
14907,Regular Customer,1,2,7,3501.1,125,500.16,364
14908,Regular Customer,1,73,1,277.8,9,277.8,0
14910,Regular Customer,1,2,4,434.35,25,108.59,51
14912,Regular Customer,1,16,2,867.85,21,433.92,229
14913,Regular Customer,1,35,4,1227.43,76,306.86,323
14915,Regular Customer,1,90,2,307.48,12,153.74,186
14916,Regular Customer,1,70,4,1268.98,72,317.24,253
